Time,EP_con_kWh,EP_gen_kWh
25729200,0.239744309754,0.13413
25732800,0.261884626999,0.15249
25736400,0.231897363648,0.12695
25740000,0.176604264522,0.11673
25743600,0.171527045118,0.11159
25747200,0.126145387575,0.09406
25750800,0.121117510171,0.08829
25754400,0.11703692582,0.08539
25758000,0.11710890582,0.08489
25761600,0.116903778522,0.08539
25765200,0.120658137575,0.08803
25768800,0.123349287436,0.09366
25772400,0.171804855191,0.13529
25776000,0.210391331277,0.14442
25779600,0.193370603211,0.13449
25783200,0.233415278211,0.12836
25786800,0.214420154562,0.11229
25790400,0.205940320211,0.10461
25794000,0.192965864913,0.09375
25797600,0.148405750244,0.09439
25801200,0.147828519489,0.09332
25804800,0.154929559787,0.09888
25808400,0.178613951436,0.11855
25812000,0.239246414456,0.13253
25815600,0.25656169635,0.14649
25819200,0.246085484595,0.13751
25822800,0.215966574244,0.11146
25826400,0.154139825118,0.09859
25830000,0.144073527767,0.08959
25833600,0.134049264681,0.09668
25837200,0.135283473277,0.09782
25840800,0.136189287575,0.09814
25844400,0.130308539224,0.09203
25848000,0.128518925926,0.09031
25851600,0.132953696979,0.09525
25855200,0.14481691284,0.10949
25858800,0.171297486244,0.13449
25862400,0.242077136628,0.17197
25866000,0.202661411913,0.14299
25869600,0.238203856615,0.12843
25873200,0.226163990913,0.1183
25876800,0.209553557913,0.10416
25880400,0.205098176615,0.10031
25884000,0.151797454244,0.09294
25887600,0.14920935284,0.09011
25891200,0.150265929787,0.09048
25894800,0.170711431085,0.10783
25898400,0.245771123754,0.13723
25902000,0.262841792946,0.15122
25905600,0.25005463284,0.13798
25909200,0.241661091489,0.13089
25912800,0.192339940661,0.12406
25916400,0.164424333608,0.10151
25920000,0.127353734748,0.09009
25923600,0.126774836257,0.08923
25927200,0.125417228325,0.08758
25930800,0.125605269246,0.08756
25934400,0.126553772677,0.08812
25938000,0.12697573753,0.08959
25941600,0.147948726978,0.11082
25945200,0.171409572004,0.13175
25948800,0.205800641072,0.13949
25952400,0.197950097002,0.13738
25956000,0.240954825963,0.12979
25959600,0.219753664682,0.11443
25963200,0.210365824981,0.10562
25966800,0.204833848173,0.10033
25970400,0.161006387445,0.09978
25974000,0.153841633122,0.0931
25977600,0.167006799849,0.10431
25981200,0.188096286078,0.12304
25984800,0.241278375816,0.13231
25988400,0.246634741897,0.1347
25992000,0.243906024309,0.1323
25995600,0.240045691797,0.1281
25999200,0.169579722181,0.10553
26002800,0.156362515768,0.09389
26006400,0.132746413743,0.09334
26010000,0.130855624709,0.09218
26013600,0.128795215307,0.08988
26017200,0.126016670816,0.08734
26020800,0.125121278215,0.08636
26024400,0.124582420576,0.08596
26028000,0.13046688342,0.089
26031600,0.143253787075,0.10128
26035200,0.156005019952,0.11424
26038800,0.147627877282,0.10832
26042400,0.131549033728,0.09523
26046000,0.121949011369,0.08692
26049600,0.118039138048,0.0837
26053200,0.113605216699,0.08047
26056800,0.118009886519,0.08314
26060400,0.120496134142,0.0841
26064000,0.121196140418,0.08481
26067600,0.144616940956,0.10488
26071200,0.17478213643,0.13059
26074800,0.179100317282,0.13266
26078400,0.171708351027,0.13025
26082000,0.172207122865,0.13059
26085600,0.166215435023,0.12528
26089200,0.16100774831,0.11932
26092800,0.182582764363,0.13845
26096400,0.145762644681,0.10461
26100000,0.141932755171,0.09987
26103600,0.144398135959,0.10054
26107200,0.143881402906,0.09965
26110800,0.141402493257,0.0984
26114400,0.140161261608,0.09889
26118000,0.145309701714,0.10327
26121600,0.151161390873,0.10989
26125200,0.154618254734,0.11351
26128800,0.176621267542,0.13432
26132400,0.177417595648,0.13752
26136000,0.171368002244,0.13125
26139600,0.169897339648,0.13097
26143200,0.171185031893,0.13122
26146800,0.16461347284,0.12482
26150400,0.164573670138,0.12363
26154000,0.179520476138,0.1393
26157600,0.197090970734,0.15533
26161200,0.215866444628,0.16966
26164800,0.251395379224,0.19905
26168400,0.281028227224,0.22445
26172000,0.262427435224,0.20868
26175600,0.200081035171,0.1568
26179200,0.186488807714,0.14093
26179200,0.214445499571,0.15895
26182800,0.206555108578,0.14812
26186400,0.173919203296,0.11578
26190000,0.174525824215,0.11406
26193600,0.174227860256,0.11453
26197200,0.179442620522,0.12351
26200800,0.199292536592,0.14477
26204400,0.217069593802,0.16565
26208000,0.248703916503,0.16705
26211600,0.225677588144,0.15238
26215200,0.256412955061,0.1424
26218800,0.255536343726,0.14085
26222400,0.255256007586,0.14066
26226000,0.259678752388,0.14482
26229600,0.22586432485,0.15395
26233200,0.244250413695,0.16864
26236800,0.244975897884,0.16631
26240400,0.315601370295,0.17949
26244000,0.307084076253,0.18274
26247600,0.307443383053,0.18435
26251200,0.357190259145,0.23087
26254800,0.377583783093,0.24934
26258400,0.301975403199,0.21895
26262000,0.285663546336,0.20717
26265600,0.208718962808,0.13776
26269200,0.1937965708,0.12272
26272800,0.168984996083,0.09941
26276400,0.169226346719,0.09927
26280000,0.167703566548,0.09704
26283600,0.163067688552,0.09306
26287200,0.165777968107,0.09314
26290800,0.163468473368,0.09266
26294400,0.162665922214,0.09314
26298000,0.159993351703,0.09529
26301600,0.146893204723,0.08894
26305200,0.135768623335,0.08143
26308800,0.140307345232,0.0852
26312400,0.132973812223,0.08029
26316000,0.13358049283,0.08048
26319600,0.140957101624,0.08438
26323200,0.158918345518,0.09583
26326800,0.194754172917,0.12117
26330400,0.209053608134,0.13344
26334000,0.209184981354,0.13551
26337600,0.251164073696,0.17783
26341200,0.253807695172,0.1794
26344800,0.213704180968,0.13978
26348400,0.1989445348,0.12226
26352000,0.167284558238,0.10804
26355600,0.16609110619,0.10508
26359200,0.161516952046,0.10048
26362800,0.161687291033,0.10045
26366400,0.161256059253,0.10048
26370000,0.16398097509,0.10164
26373600,0.182707487062,0.11944
26377200,0.206499541615,0.14389
26380800,0.239748524184,0.15183
26384400,0.208270333817,0.12854
26388000,0.237658695156,0.11474
26391600,0.226828204014,0.10574
26395200,0.225141736594,0.10481
26398800,0.222727106035,0.10309
26402400,0.181624673428,0.10718
26406000,0.182235693522,0.10672
26409600,0.206122647422,0.12527
26413200,0.256242848061,0.16584
26416800,0.317948605075,0.17945
26420400,0.314497328361,0.17709
26424000,0.324994130421,0.18849
26427600,0.277354306339,0.14624
26431200,0.202756896088,0.12008
26434800,0.187872322233,0.10657
26438400,0.161150902233,0.11919
26442000,0.145851934144,0.10355
26445600,0.14026183138,0.09817
26449200,0.13548215198,0.09314
26452800,0.130979214821,0.09035
26456400,0.133113838347,0.09196
26460000,0.136682351682,0.097
26463600,0.148299669216,0.11025
26467200,0.197973311593,0.1292
26470800,0.184165520709,0.11974
26474400,0.216015629178,0.10896
26478000,0.221322787397,0.11154
26481600,0.235763060597,0.12494
26485200,0.239441467838,0.12851
26488800,0.197333902512,0.13274
26492400,0.198153580584,0.13279
26496000,0.206918445322,0.1387
26499600,0.21203403202,0.14362
26503200,0.292815636504,0.17283
26506800,0.270840852222,0.15477
26510400,0.250567762911,0.13697
26514000,0.245102885817,0.13174
26517600,0.195439988247,0.12795
26521200,0.180768496539,0.1134
26524800,0.208379587352,0.15007
26528400,0.207115124002,0.14618
26532000,0.206717557558,0.14497
26535600,0.198292944337,0.13402
26539200,0.181712089278,0.12122
26542800,0.194860959982,0.1336
26546400,0.210584557237,0.15376
26550000,0.220961146492,0.16614
26553600,0.24399659762,0.16558
26557200,0.225755420985,0.15345
26560800,0.253266695635,0.13792
26564400,0.233372428983,0.12204
26568000,0.226621684083,0.11697
26571600,0.220911698474,0.11211
26575200,0.173357068988,0.11175
26578800,0.173413257144,0.11183
26582400,0.209837963939,0.13857
26586000,0.235154626057,0.15786
26589600,0.307979387282,0.17882
26593200,0.357277278496,0.21718
26596800,0.330379767492,0.19469
26600400,0.320790267132,0.1861
26604000,0.262360197009,0.17338
26607600,0.246185289745,0.15922
26611200,0.218368423969,0.14591
26614800,0.203405149001,0.13291
26618400,0.187322392603,0.11792
26622000,0.18520626067,0.11429
26625600,0.185838334631,0.11429
26629200,0.18569245507,0.1143
26632800,0.182738263816,0.11377
26636400,0.188041146947,0.11912
26640000,0.184086522918,0.11782
26643600,0.164804080153,0.10998
26647200,0.15858019462,0.10652
26650800,0.151526313541,0.10206
26654400,0.156574982119,0.10593
26658000,0.15998595222,0.10867
26661600,0.159790969376,0.10795
26665200,0.159528259486,0.10651
26668800,0.171315423321,0.11323
26672400,0.229399284757,0.1566
26676000,0.243886203218,0.16913
26679600,0.232661666695,0.16243
26683200,0.216880553039,0.1493
26686800,0.215380456617,0.1475
26690400,0.194059761535,0.1279
26694000,0.179672779018,0.11412
26697600,0.188646397307,0.13735
26701200,0.180963952826,0.1293
26704800,0.161142064318,0.10994
26708400,0.144816028253,0.09553
26712000,0.140517735319,0.09219
26715600,0.144854560553,0.09553
26719200,0.144999015241,0.09555
26722800,0.151194093579,0.10148
26726400,0.154368643231,0.09831
26730000,0.142547030083,0.09205
26733600,0.136689000292,0.09034
26737200,0.140468864814,0.09368
26740800,0.136357043523,0.09154
26744400,0.139805594314,0.09459
26748000,0.141613307812,0.09583
26751600,0.1439687908,0.09602
26755200,0.154679941916,0.10302
26758800,0.185235509581,0.13231
26762400,0.203235322953,0.15377
26766000,0.189823229341,0.14307
26769600,0.188959301079,0.14312
26773200,0.193452217526,0.14654
26776800,0.185254505024,0.13874
26780400,0.178925587118,0.13189
26784000,0.191623202025,0.14206
26787600,0.146053771986,0.10313
26791200,0.14646074396,0.10251
26794800,0.145459305478,0.10188
26798400,0.143405116081,0.10009
26802000,0.150624214439,0.1043
26805600,0.177141300274,0.13044
26809200,0.201374492149,0.15347
26812800,0.233085539936,0.15912
26816400,0.214663682032,0.14539
26820000,0.212431951814,0.10309
26823600,0.208837100676,0.10198
26827200,0.206514967236,0.09963
26830800,0.203213865587,0.09712
26834400,0.15827881953,0.09831
26838000,0.159798670143,0.09864
26841600,0.17081384722,0.10637
26845200,0.217355661856,0.14654
26848800,0.26976022902,0.15351
26852400,0.276921516297,0.15892
26856000,0.265314489615,0.14865
26859600,0.236803519454,0.12474
26863200,0.165661712222,0.10293
26866800,0.167495710872,0.10127
26870400,0.137313720988,0.09547
26874000,0.127916511259,0.08745
26877600,0.125566473525,0.0852
26881200,0.118161520101,0.07906
26884800,0.108408108463,0.07156
26888400,0.13161676498,0.08745
26892000,0.138683357116,0.09554
26895600,0.177477283214,0.13195
26899200,0.208989101763,0.1375
26902800,0.186990771627,0.12005
26906400,0.225653392347,0.11303
26910000,0.206568108777,0.09893
26913600,0.204486474338,0.09591
26917200,0.20548085564,0.09742
26920800,0.163497649394,0.10019
26924400,0.169378547547,0.10531
26928000,0.201050295613,0.13037
26931600,0.216414586042,0.144
26935200,0.274694220626,0.15597
26938800,0.277463002613,0.15818
26942400,0.263757273103,0.14708
26946000,0.239796996621,0.12707
26949600,0.197039926871,0.12827
26953200,0.179507875404,0.11158
26956800,0.148572603538,0.10679
26960400,0.14242406279,0.10119
26964000,0.141763168946,0.09985
26967600,0.137916786183,0.09671
26971200,0.138132450753,0.09671
26974800,0.14467419089,0.09944
26978400,0.172185848402,0.12356
26982000,0.197384486065,0.145
26985600,0.235500541704,0.15582
26989200,0.224164450057,0.14801
26992800,0.255338784276,0.13463
26996400,0.243365103954,0.12505
27000000,0.243211600054,0.12479
27003600,0.241006072535,0.12308
27007200,0.195776573428,0.12444
27010800,0.199527284582,0.12647
27014400,0.226529695082,0.14765
27018000,0.243915436281,0.16325
27021600,0.297673709825,0.17236
27025200,0.319660546641,0.18944
27028800,0.283852147281,0.15983
27032400,0.271136778309,0.148
27036000,0.206178889688,0.13086
27039600,0.200421562503,0.1244
27043200,0.180854899623,0.11851
27046800,0.178233746624,0.11383
27050400,0.17400759258,0.10929
27054000,0.16897066398,0.1059
27057600,0.167678099691,0.10492
27061200,0.182496002357,0.11522
27064800,0.193670025662,0.12974
27068400,0.209565453216,0.14557
27072000,0.244476534513,0.15429
27075600,0.224770624959,0.14085
27079200,0.258550255718,0.12992
27082800,0.238949133987,0.11539
27086400,0.239510025627,0.11393
27090000,0.238260283218,0.11314
27093600,0.186484210352,0.1094
27097200,0.188713311144,0.10981
27100800,0.216579835882,0.13216
27104400,0.24548871942,0.15479
27108000,0.317717483544,0.17744
27111600,0.342392230602,0.1987
27115200,0.331824195321,0.1898
27118800,0.306391915437,0.16734
27122400,0.229431886717,0.13935
27126000,0.221307771139,0.13002
27129600,0.196706103512,0.13809
27133200,0.195396855622,0.13465
27136800,0.183342237278,0.12511
27140400,0.162842124627,0.10837
27144000,0.156821977798,0.10335
27147600,0.164927867002,0.10797
27151200,0.170077887097,0.11624
27154800,0.193540253212,0.13883
27158400,0.22002151102,0.1413
27162000,0.200990270385,0.12691
27165600,0.232522251285,0.11258
27169200,0.222328722873,0.10539
27172800,0.221509057083,0.10539
27176400,0.217902345754,0.10242
27180000,0.166897262828,0.09944
27183600,0.167479784424,0.09994
27187200,0.181682628689,0.10944
27190800,0.211045819517,0.13479
27194400,0.256913688062,0.1379
27198000,0.263372876896,0.14192
27201600,0.268868240052,0.14535
27205200,0.258366023052,0.13559
27208800,0.199393724639,0.12349
27212400,0.168782801595,0.09875
27216000,0.171738977959,0.12256
27219600,0.139070583311,0.0961
27223200,0.133476908653,0.09013
27226800,0.13501834927,0.08942
27230400,0.134412697711,0.08936
27234000,0.13370715697,0.08844
27237600,0.131462920936,0.08932
27241200,0.131175658427,0.08708
27244800,0.132278796378,0.08844
27248400,0.130416702023,0.08685
27252000,0.12101077642,0.08206
27255600,0.115729173631,0.07957
27259200,0.113497782729,0.07776
27262800,0.11255978162,0.07762
27266400,0.113806173536,0.07762
27270000,0.114676485286,0.07777
27273600,0.125998510911,0.08234
27277200,0.167520549697,0.11643
27280800,0.196597131238,0.14584
27284400,0.213945040345,0.16056
27288000,0.236443446669,0.17654
27291600,0.217837727757,0.16126
27295200,0.202938531985,0.14854
27298800,0.195438974138,0.14157
27302400,0.195864653377,0.1419
27306000,0.188320579566,0.13424
27309600,0.183172312558,0.12872
27313200,0.181605508583,0.12568
27316800,0.191678218489,0.1328
27320400,0.192649838423,0.13405
27324000,0.190801363651,0.13427
27327600,0.198933935429,0.1421
27331200,0.189447355201,0.1364
27334800,0.173605206043,0.12621
27338400,0.156634973812,0.11048
27342000,0.146965950714,0.10518
27345600,0.145390315313,0.10419
27349200,0.146899665174,0.10523
27352800,0.144570631852,0.10336
27356400,0.1437733828,0.101
27360000,0.157382452356,0.11016
27363600,0.181659323851,0.13449
27367200,0.213131479743,0.16003
27370800,0.225750211861,0.16957
27374400,0.211250044869,0.15764
27378000,0.202743785046,0.15017
27381600,0.209750448064,0.15494
27385200,0.187756761158,0.13598
27388800,0.209493722525,0.14841
27392400,0.202555189126,0.13981
27396000,0.18789208276,0.12666
27399600,0.184664501038,0.12342
27403200,0.177333792961,0.11521
27406800,0.209830981319,0.14302
27410400,0.197903760094,0.13983
27414000,0.209620821319,0.15448
27417600,0.251332388896,0.16915
27421200,0.251660817872,0.17193
27424800,0.283125599014,0.15899
27428400,0.271471114236,0.14961
27432000,0.260169733476,0.14007
27435600,0.234306565917,0.11896
27439200,0.18262398063,0.11491
27442800,0.182863385773,0.11466
27446400,0.19008445082,0.11948
27450000,0.225589706976,0.14811
27453600,0.28046767882,0.15509
27457200,0.280563914147,0.15507
27460800,0.286120221915,0.15901
27464400,0.274790589474,0.14795
27468000,0.187151639882,0.11524
27471600,0.177721769112,0.10701
27475200,0.160614590668,0.10932
27478800,0.141536924989,0.09327
27482400,0.137448961275,0.08978
27486000,0.137711186231,0.08933
27489600,0.135164769853,0.08642
27493200,0.13251706398,0.08644
27496800,0.137828926476,0.0915
27500400,0.145984073174,0.10287
27504000,0.185259910783,0.117
27507600,0.180853876487,0.11411
27511200,0.212100406737,0.10042
27514800,0.206667998847,0.09528
27518400,0.204175418558,0.09388
27522000,0.20244162084,0.09329
27525600,0.156009923874,0.09322
27529200,0.158541270927,0.09447
27532800,0.172435142233,0.10418
27536400,0.196293780602,0.12616
27540000,0.262640516086,0.14411
27543600,0.268247351553,0.1491
27547200,0.275406124493,0.15399
27550800,0.273344356941,0.15143
27554400,0.202915192021,0.1306
27558000,0.174308480684,0.10419
27561600,0.131663744998,0.08966
27565200,0.12961401059,0.08631
27568800,0.127233494926,0.08443
27572400,0.128405785143,0.08414
27576000,0.131034991943,0.0836
27579600,0.12893124389,0.08408
27583200,0.129492614582,0.08845
27586800,0.154242001465,0.11549
27590400,0.187468409304,0.12381
27594000,0.188359331877,0.12528
27597600,0.218870373276,0.10991
27601200,0.220737696294,0.10974
27604800,0.208756428314,0.09957
27608400,0.203851857585,0.09501
27612000,0.157673482188,0.09583
27615600,0.163195184762,0.10081
27619200,0.174555781422,0.11019
27622800,0.170355126801,0.11021
27626400,0.228709023575,0.11903
27630000,0.231295286571,0.1203
27633600,0.233905722261,0.12096
27637200,0.234886538379,0.12099
27640800,0.177959183688,0.10928
27644400,0.150870059733,0.08515
27648000,0.080406862943,0.04941
27651600,0.054235612224,0.02744
27655200,0.03596664218,0.01337
27658800,0.03523394678,0.0091
27662400,0.038078676271,0.00912
27666000,0.059504279777,0.02793
27669600,0.088174529022,0.05343
27673200,0.127572020576,0.08878
27676800,0.153781257643,0.09158
27680400,0.147522375399,0.08858
27684000,0.181850354118,0.07802
27687600,0.178923866267,0.07381
27691200,0.175453474267,0.06936
27694800,0.174368015338,0.06846
27698400,0.127520334992,0.06944
27702000,0.140651649384,0.07913
27705600,0.150852195002,0.08941
27709200,0.16333770942,0.10239
27712800,0.238868459304,0.12696
27716400,0.239975002242,0.13032
27720000,0.247646990841,0.13404
27723600,0.253782071787,0.13649
27727200,0.197064472487,0.12935
27730800,0.193308617939,0.12581
27734400,0.149208944792,0.11183
27738000,0.152103886042,0.10926
27741600,0.159168718818,0.11154
27745200,0.161566975907,0.11171
27748800,0.164407591678,0.11259
27752400,0.167115650782,0.11715
27756000,0.162002232307,0.11886
27759600,0.186459369292,0.14407
27763200,0.32865634662,0.23701
27766800,0.190601685785,0.12825
27770400,0.230987957935,0.1225
27774000,0.228844970793,0.11944
27777600,0.228369628353,0.11943
27781200,0.214092160914,0.1072
27784800,0.144027851028,0.08944
27788400,0.135521372904,0.08444
27792000,0.139866099559,0.08711
27795600,0.164888353617,0.10738
27799200,0.210344862482,0.10669
27802800,0.213553732576,0.10944
27806400,0.215930140332,0.10944
27810000,0.211736868612,0.10516
27813600,0.165415020629,0.10444
27817200,0.142750957645,0.08644
27820800,0.091458481929,0.06459
27824400,0.072266847791,0.05258
27828000,0.073010655403,0.05095
27831600,0.07414004047,0.05017
27835200,0.075449591501,0.04992
27838800,0.07555010017,0.05012
27842400,0.077803813576,0.05227
27846000,0.083827428557,0.06017
27849600,0.089673822238,0.06143
27853200,0.077643702843,0.05268
27856800,0.07262603282,0.04959
27860400,0.044369007841,0.02513
27864000,0.041250273069,0.02144
27867600,0.05467606162,0.03317
27871200,0.065392875296,0.04255
27874800,0.069903598666,0.04734
27878400,0.073581372291,0.0521
27882000,0.128474393737,0.09848
27885600,0.144491765458,0.11641
27889200,0.149173795995,0.11884
27892800,0.154699517689,0.12212
27896400,0.153597745087,0.12083
27900000,0.144074770885,0.11315
27903600,0.144159577138,0.1091
27907200,0.132797295127,0.09344
27910800,0.116114414626,0.07966
27914400,0.099872825698,0.06607
27918000,0.098395418243,0.06408
27921600,0.101147264119,0.06541
27925200,0.102057832303,0.0671
27928800,0.130975009651,0.08943
27932400,0.139499261209,0.09738
27936000,0.141563621161,0.09921
27939600,0.139727221273,0.10112
27943200,0.139713909652,0.09938
27946800,0.131947490394,0.09444
27950400,0.124479648513,0.0876
27954000,0.127401623554,0.08939
27957600,0.111907843012,0.07785
27961200,0.0985441228,0.06646
27964800,0.140532520516,0.09904
27968400,0.145073472601,0.10902
27972000,0.158306908483,0.12076
27975600,0.191491383361,0.14905
27979200,0.202484802649,0.15668
27982800,0.176221187126,0.13377
27986400,0.146464907584,0.11007
27990000,0.125277110938,0.09039
27993600,0.137586455275,0.09554
27997200,0.100101401286,0.06704
28000800,0.08773779116,0.05826
28004400,0.079569243118,0.05141
28008000,0.080981731351,0.04985
28011600,0.080216886309,0.05081
28015200,0.083778689674,0.05944
28018800,0.126598509949,0.09637
28022400,0.150689417056,0.09973
28026000,0.152198049232,0.10063
28029600,0.196597356994,0.09748
28033200,0.196954732596,0.09644
28036800,0.198867999396,0.09707
28040400,0.197087228107,0.09623
28044000,0.12844028613,0.07902
28047600,0.115140653663,0.06716
28051200,0.11818281462,0.06708
28054800,0.130418366176,0.07941
28058400,0.19875893282,0.0974
28062000,0.194889930297,0.09391
28065600,0.194966549865,0.0942
28069200,0.200374426474,0.09678
28072800,0.119303808382,0.06686
28076400,0.104201197912,0.0512
28080000,0.074412581428,0.04924
28083600,0.073151327929,0.0476
28087200,0.075217160525,0.04748
28090800,0.076748595341,0.04664
28094400,0.079634590363,0.04664
28098000,0.07865463738,0.04834
28101600,0.079475212316,0.05248
28105200,0.118355313674,0.08935
28108800,0.155368654003,0.09896
28112400,0.154191357167,0.09854
28116000,0.183446587187,0.08337
28119600,0.161551100197,0.06581
28123200,0.156405865818,0.06214
28126800,0.15318669844,0.05994
28130400,0.108457913654,0.06144
28134000,0.116054530587,0.06581
28137600,0.132491575713,0.07895
28141200,0.153640485662,0.09795
28144800,0.202325244706,0.10175
28148400,0.208087680113,0.10629
28152000,0.209287961173,0.10666
28155600,0.200877534591,0.0988
28159200,0.130792651671,0.07899
28162800,0.099542119404,0.05004
28166400,0.093521460298,0.06931
28170000,0.02259719409,0.01582
28173600,0.017054059886,0.00925
28177200,0.012188138913,0.00332
28180800,0.011678860923,0.00332
28184400,0.01280457939,0.00711
28188000,0.062434852102,0.04527
28191600,0.112393489465,0.08567
28195200,0.150974389224,0.09544
28198800,0.154930594857,0.09728
28202400,0.201495333636,0.09522
28206000,0.202509373434,0.0958
28209600,0.204240032254,0.09729
28213200,0.206935123285,0.09939
28216800,0.163041312508,0.10138
28220400,0.174945982142,0.11023
28224000,0.196938299742,0.12911
28227600,0.202862231841,0.13404
28231200,0.255333125325,0.13954
28234800,0.266881526961,0.14817
28238400,0.283810835121,0.15958
28242000,0.272585026799,0.14958
28245600,0.218642191368,0.14159
28249200,0.199914704823,0.12478
28252800,0.210043189193,0.14257
28256400,0.187101633344,0.12073
28260000,0.18253568538,0.11554
28263600,0.17728927058,0.11146
28267200,0.176132132871,0.11041
28270800,0.171251868387,0.11041
28274400,0.183070888382,0.12414
28278000,0.202657961696,0.14441
28281600,0.216313125503,0.13488
28285200,0.209263136349,0.13105
28288800,0.244279024898,0.12072
28292400,0.234287248487,0.11416
28296000,0.236700171107,0.11559
28299600,0.241576886858,0.11903
28303200,0.196461534992,0.11962
28306800,0.209367199224,0.12944
28310400,0.232919496922,0.14808
28314000,0.23817587002,0.15245
28317600,0.298078612824,0.16354
28321200,0.330845828002,0.18944
28324800,0.339098306991,0.1952
28328400,0.331432500097,0.18643
28332000,0.244572977447,0.15132
28335600,0.236697445189,0.14
28339200,0.235271551832,0.14827
28342800,0.216871133482,0.13044
28346400,0.197912143278,0.1148
28350000,0.185319127967,0.1075
28353600,0.180975369918,0.10545
28357200,0.184583853562,0.10948
28360800,0.192064275997,0.11955
28364400,0.213906541132,0.14444
28368000,0.24976066162,0.15568
28371600,0.243698739335,0.15419
28375200,0.293688479285,0.15834
28378800,0.281573520123,0.15044
28382400,0.251451651333,0.12536
28386000,0.240224576234,0.11735
28389600,0.177339958628,0.10585
28393200,0.180433953624,0.10887
28396800,0.226690798509,0.14287
28400400,0.257469779827,0.16444
28404000,0.306041565502,0.16606
28407600,0.320731164896,0.17634
28411200,0.330541513692,0.18232
28414800,0.317191185492,0.17104
28418400,0.256672741409,0.15835
28422000,0.262078070895,0.15589
28425600,0.213453495699,0.13637
28429200,0.177473959311,0.10405
28432800,0.189363801583,0.11003
28436400,0.18581899747,0.10415
28440000,0.185307677011,0.10347
28443600,0.18463688137,0.10374
28447200,0.204841684216,0.11998
28450800,0.203007213727,0.12398
28454400,0.209205522258,0.13471
28458000,0.202191149723,0.1383
28461600,0.17825403962,0.11946
28465200,0.156526652971,0.10343
28468800,0.157503838619,0.10191
28472400,0.16021873082,0.10424
28476000,0.159813631136,0.10378
28479600,0.162578177266,0.10376
28483200,0.209929925731,0.14222
28486800,0.230787197887,0.15333
28490400,0.249178657298,0.16852
28494000,0.252752571445,0.17008
28497600,0.260747247869,0.17402
28501200,0.257524479807,0.16971
28504800,0.242326924435,0.1547
28508400,0.242680369898,0.1488
28512000,0.234575807637,0.13818
28515600,0.232239947606,0.13292
28519200,0.223665623578,0.12037
28522800,0.197529199783,0.09863
28526400,0.199204672339,0.09861
28530000,0.197535709123,0.09859
28533600,0.195096171301,0.10035
28537200,0.204604598479,0.11086
28540800,0.195527007991,0.1071
28544400,0.172795890403,0.09998
28548000,0.154375267132,0.09444
28551600,0.147114200714,0.09144
28555200,0.146765193673,0.09181
28558800,0.154616255574,0.09867
28562400,0.155408708332,0.09928
28566000,0.1599609628,0.09944
28569600,0.183381724676,0.11242
28573200,0.222642416911,0.14439
28576800,0.225767526533,0.15568
28580400,0.226059075091,0.156
28584000,0.224113795489,0.15344
28587600,0.214414646886,0.14515
28591200,0.202270807744,0.13444
28594800,0.169812607658,0.10803
28598400,0.166970187275,0.09922
28602000,0.161269707706,0.09181
28605600,0.15160343316,0.08941
28609200,0.150964805818,0.08562
28612800,0.141408058711,0.07902
28616400,0.130067720819,0.07642
28620000,0.140367176434,0.08772
28623600,0.149669323309,0.09802
28627200,0.195962403936,0.11944
28630800,0.165974328912,0.09835
28634400,0.200345137514,0.08945
28638000,0.194195493876,0.08729
28641600,0.182882542956,0.07877
28645200,0.165625065937,0.06548
28648800,0.11819417493,0.06542
28652400,0.137199505093,0.07964
28656000,0.15879290402,0.09084
28659600,0.184181059296,0.11052
28663200,0.27007613862,0.13981
28666800,0.281546371987,0.14979
28670400,0.304438745865,0.16523
28674000,0.295976403974,0.15544
28677600,0.234544280282,0.13884
28681200,0.219292214072,0.1243
28684800,0.188713477468,0.10943
28688400,0.173821984279,0.09681
28692000,0.171734543025,0.09351
28695600,0.174312858661,0.09244
28699200,0.172801816933,0.09146
28702800,0.17116260138,0.09244
28706400,0.186193570356,0.10444
28710000,0.213980299574,0.13552
28713600,0.231939224673,0.13571
28717200,0.196106795937,0.11094
28720800,0.222954546177,0.09566
28724400,0.220763093647,0.09566
28728000,0.223409609478,0.09748
28731600,0.22280305444,0.09748
28735200,0.175014417954,0.09694
28738800,0.178146124317,0.09759
28742400,0.223748752383,0.12944
28746000,0.245530941102,0.1442
28749600,0.320772816646,0.16549
28753200,0.344751727743,0.18417
28756800,0.352192356873,0.18953
28760400,0.329143809561,0.16617
28764000,0.261384730731,0.14356
28767600,0.261240589844,0.13542
28771200,0.240229358618,0.13223
28774800,0.24686960509,0.12935
28778400,0.259501065106,0.13421
28782000,0.264292122913,0.13379
28785600,0.264722271563,0.13077
28789200,0.26221199369,0.13422
28792800,0.251445995622,0.13436
28796400,0.256912060465,0.1461
28800000,0.289901454984,0.15601
28803600,0.274768033807,0.15078
28807200,0.317298713796,0.14795
28810800,0.315899468714,0.14774
28814400,0.316688477594,0.148
28818000,0.316887147585,0.14803
28821600,0.265954140268,0.14431
28825200,0.273613565822,0.14774
28828800,0.279640708582,0.15067
28832400,0.313306660281,0.17454
28836000,0.371292453575,0.17951
28839600,0.378033190341,0.18546
28843200,0.377512308141,0.1857
28846800,0.377527423129,0.18553
28850400,0.306465830968,0.15909
28854000,0.276034376703,0.1309
28857600,0.294872926814,0.15109
28861200,0.279622708453,0.13147
28864800,0.289243325457,0.13335
28868400,0.291842494674,0.13329
